Epoch,Validation Loss,Sparsity
1,0.977882057428,0.989019129564
2,0.973489522934,0.989025921355
3,0.967396020889,0.989033683402
4,0.95953938365,0.989038534681
5,0.949537664652,0.989046781855
6,0.936799377203,0.989055514158
7,0.920552283525,0.989062305949
8,0.899883121252,0.989070553123
9,0.873872280121,0.989076374658
10,0.841940939426,0.989078800298
11,0.804520219564,0.989085106961
12,0.764032185078,0.989086562345
13,0.725533008575,0.989091898752
14,0.69551423192,0.989092869008
15,0.678020149469,0.989096264903
16,0.671279281378,0.989098690543
17,0.669780731201,0.989100145926
18,0.669380605221,0.989103056694
19,0.668873518705,0.989104997206
20,0.668344259262,0.989106937717
21,0.667923599482,0.989106937717
22,0.667606770992,0.989107422845
23,0.667354553938,0.989107907973
24,0.667139559984,0.989110333613
25,0.666946262121,0.989111303869
26,0.666766196489,0.989111788997
27,0.666594922543,0.989111788997
28,0.666430711746,0.98911324438
29,0.666272670031,0.989116155148
30,0.666120648384,0.989117125404
31,0.66597405076,0.989118095659
32,0.665832668543,0.989120036171
33,0.665696054697,0.989120036171
34,0.665563732386,0.989121006427
35,0.665435165167,0.989122461811
36,0.665309876204,0.989122946939
37,0.665187418461,0.989123432067
38,0.665067464113,0.989124402322
39,0.66494974494,0.989125372578
40,0.664834022522,0.989126827962
41,0.664719820023,0.989127798218
42,0.664606899023,0.98912973873
43,0.664494812489,0.989130708985
44,0.664383411407,0.989131679241
45,0.664272636175,0.989131679241
46,0.664162039757,0.989131679241
47,0.664051502943,0.989132164369
48,0.663940638304,0.989132164369
49,0.663829267025,0.989133134625
50,0.663717240095,0.989134104881
51,0.663604229689,0.989134104881
52,0.663489878178,0.989134590009
53,0.663374066353,0.989135075137
54,0.663256466389,0.989135075137
55,0.663136780262,0.989135560265
56,0.663014799356,0.98913653052
57,0.66289037466,0.98913895616
58,0.662763237953,0.989139441288
59,0.662633150816,0.989139441288
60,0.662499815226,0.989139441288
61,0.662362992764,0.989140411544
62,0.662222504616,0.9891413818
63,0.662077993155,0.9891413818
64,0.661929398775,0.989141866927
65,0.661776274443,0.989141866927
66,0.661618173122,0.989142352055
67,0.661454916,0.989145262823
68,0.661286324263,0.989145747951
69,0.661112010479,0.989145747951
70,0.66093146801,0.989145747951
71,0.660744518042,0.989146718207
72,0.660550862551,0.989147203335
73,0.660349875689,0.989147203335
74,0.660141259432,0.98915059923
75,0.659924447536,0.989151569486
76,0.659699082375,0.989152539742
77,0.659464538097,0.98915302487
78,0.659220337868,0.98915302487
79,0.658965826035,0.989154480253
80,0.658700466156,0.989154480253
81,0.658423632383,0.989154480253
82,0.658134698868,0.989155450509
83,0.657833039761,0.989155450509
84,0.657517999411,0.989156420765
85,0.657189041376,0.989159331533
86,0.656845480204,0.989159331533
87,0.65648624301,0.98915981666
88,0.656110614538,0.989161272044
89,0.655718058348,0.989161757172
90,0.655307710171,0.989163212556
91,0.654878675938,0.989166123323
92,0.654430091381,0.989166608451
93,0.653961002827,0.989168548963
94,0.653470396996,0.989169519219
95,0.652957946062,0.989170974603
96,0.65242254734,0.989173400242
97,0.651863127947,0.989173400242
98,0.651278734207,0.989174855626
99,0.650668084621,0.989177766393
100,0.650030612946,0.989184558184
101,0.649365484715,0.989188924336
102,0.648672223091,0.989189894591
103,0.647950291634,0.989192320231
104,0.6471991539,0.989195716126
105,0.646418243647,0.989203478173
106,0.645607829094,0.989207844324
107,0.644767820835,0.989211725348
108,0.6438986063,0.989213180731
109,0.643000304699,0.989216576627
110,0.642074108124,0.989218517139
111,0.641120374203,0.989219487394
112,0.640140414238,0.98922045765
113,0.639135509729,0.989225794057
114,0.63810813427,0.989227249441
115,0.637060374022,0.989232585848
116,0.63599511981,0.989237922255
117,0.634915143251,0.989244228918
118,0.633823931217,0.989249080197
