Epoch,Net Sparsity
1,0.38084074564723697
2,0.37756434519303556
3,0.3744771953065859
4,0.37261780847842546
5,0.37145391748675244
6,0.3706827214231643
7,0.3701859386828161
8,0.3697695874337623
9,0.3694383989401968
10,0.36914979182437546
11,0.3687523656320969
12,0.36835493943981834
13,0.3678557910673732
14,0.36707276684330054
15,0.36566521574564725
16,0.36184471990915973
17,0.36010361468584406
18,0.3590414458743376
19,0.35742098788796367
20,0.3556207418622256
21,0.3536856548069644
22,0.35156131718395156
23,0.34984623391370173
24,0.3479064155942468
25,0.3461179977289932
26,0.3447672218016654
27,0.34353472747918246
28,0.34237556775170325
29,0.3412376987130961
30,0.3400619795609387
