Epoch,Net Sparsity
1,0.9969157881526104
2,0.9969722640562249
3,0.9969722640562249
4,0.9969754016064257
5,0.9969785391566265
6,0.9969816767068274
7,0.9969816767068274
8,0.9969816767068274
9,0.9969816767068274
10,0.9969848142570281
11,0.9969848142570281
12,0.9969879518072289
13,0.9969879518072289
14,0.9969973644578313
15,0.9969973644578313
16,0.9970036395582329
17,0.9970067771084338
18,0.9970067771084338
19,0.9970099146586345
20,0.9970224648594378
21,0.9970256024096386
22,0.9970256024096386
23,0.9970287399598393
24,0.997035015060241
25,0.9970538403614457
26,0.9970632530120482
27,0.9970632530120482
28,0.997066390562249
29,0.9970914909638554
30,0.9970914909638554
