Epoch,Validation Loss,Sparsity
1,1.00528272986,0.985097355471
2,1.00062230229,0.98721154294
3,0.99072304368,0.987322637233
4,0.960328251123,0.987430820759
5,0.833159983158,0.987515233017
6,0.699805319309,0.987549191971
7,0.668975114822,0.987567141704
8,0.666351944208,0.987584121181
9,0.665798068047,0.987597219635
10,0.662897288799,0.987611288345
11,0.661214500666,0.987623416542
12,0.659320145845,0.987633604229
13,0.65698325634,0.987669988823
14,0.653682529926,0.987689879067
15,0.648767858744,0.987720927254
16,0.641812294722,0.987743728266
17,0.632681757212,0.987776716965
18,0.622771412134,0.987816982582
19,0.615095436573,0.987857248199
20,0.611218214035,0.987897513816
21,0.608845949173,0.987913523038
22,0.606039524078,0.987930987643
23,0.602991878986,0.987940205073
24,0.599829643965,0.98796203583
25,0.596294492483,0.9879945394
26,0.592143058777,0.988003271703
27,0.587135910988,0.988022676819
28,0.580995380878,0.988038200913
29,0.573430150747,0.988059546541
30,0.564291924238,0.988085743449
31,0.553754657507,0.988121157787
32,0.542633622885,0.988142988543
33,0.53217792511,0.988185194672
34,0.523351728916,0.988210906452
35,0.516045302153,0.988238558743
36,0.509699940681,0.98827203257
37,0.504174247384,0.988298714605
38,0.499405547976,0.988317149466
39,0.494991853833,0.98833946535
40,0.490557774901,0.988364692002
41,0.486202389002,0.98838846327
42,0.482293024659,0.988402046852
43,0.479082763195,0.988415630433
44,0.47646343708,0.988423877608
45,0.474083051085,0.988451529899
46,0.471629366279,0.988467539121
47,0.468962952495,0.98848160783
48,0.466084524989,0.988491795517
49,0.463059380651,0.988519447808
50,0.45998211205,0.988536912413
51,0.456945598125,0.988546129844
52,0.454038336873,0.988554377018
53,0.451310887933,0.98856553496
54,0.448772668839,0.988577663158
55,0.446397274733,0.988590761612
56,0.444131523371,0.988603860066
57,0.441908866167,0.9886635308
58,0.439683288336,0.988677114382
59,0.437420576811,0.988684876428
60,0.435103490949,0.988688757452
61,0.432720243931,0.98869603437
62,0.430270597339,0.988706222057
63,0.427745118737,0.988714469231
64,0.425131589174,0.988727567685
65,0.422439098358,0.98873581486
66,0.419668063521,0.988741636395
67,0.416842058301,0.988746972802
68,0.413983389735,0.988750853825
69,0.41113089025,0.988755705104
70,0.40830488503,0.988762982023
71,0.405537858605,0.988773169709
72,0.402851730585,0.988778506116
73,0.400248602033,0.988792089698
74,0.39773799479,0.988801307129
75,0.395303145051,0.988810039431
76,0.392944097519,0.988812950199
77,0.390660002828,0.988819256862
78,0.388451814651,0.988822652757
79,0.386324539781,0.988827989164
80,0.384287819266,0.98882895942
81,0.382345452905,0.988835751211
82,0.380510941148,0.9888755317
83,0.378777876496,0.988879412724
84,0.37714484334,0.988882808619
85,0.375603929162,0.988888145026
86,0.374155670404,0.988892511177
87,0.372789546847,0.988895907073
88,0.371497303247,0.988897847584
89,0.370275184512,0.98891531219
90,0.369116529822,0.988915797317
91,0.368015930057,0.988925014748
92,0.366961047053,0.988938113202
93,0.365938603878,0.988939083458
94,0.364939287305,0.98894781576
95,0.363952562213,0.988949271144
96,0.362965643406,0.988964795237
97,0.361972913146,0.988968191133
98,0.360962972045,0.9889711019
99,0.359933644533,0.988974497796
100,0.358874753118,0.988978378819
101,0.357777968049,0.988979834203
102,0.35665114224,0.988990992145
103,0.355489075184,0.988992447529
104,0.354295626283,0.988993902912
105,0.353067874908,0.988997783936
106,0.351813688874,0.989001179831
107,0.350534543395,0.989003120343
108,0.349229976535,0.989005060854
109,0.347900092602,0.989007001366
110,0.346547484398,0.989019129564
111,0.345183610916,0.98902252546
112,0.343811556697,0.989026406483
113,0.342436254025,0.989027861867
114,0.341063782573,0.989030772634
115,0.339689746499,0.989032228018
116,0.338327795267,0.98903416853
117,0.336979180574,0.989036109041
118,0.335641205311,0.989515415425
119,0.334330275655,0.989555195914
120,0.333045184612,0.989559562065
121,0.33178460598,0.98957023488
122,0.330554530025,0.98957702667
123,0.329351142049,0.990056333054
124,0.328176915646,0.990061184333
125,0.32702550292,0.990076708426
126,0.325910463929,0.990083985345
127,0.324809581041,0.990099024311
128,0.323737189174,0.990102420206
129,0.322686061263,0.990108241741
130,0.321649998426,0.990111152509
131,0.32063113153,0.99011309302
132,0.319621697068,0.990141715568
133,0.318624645472,0.990143656079
134,0.317634880543,0.990149962742
135,0.316659539938,0.99015287351
136,0.315683305264,0.990160635556
137,0.31470926106,0.990168397603
138,0.313748672605,0.990173248882
139,0.312784463167,0.990180040673
140,0.31182679534,0.990183921696
141,0.310873121023,0.990187317592
142,0.309916228056,0.990204782197
143,0.308969601989,0.990207692964
144,0.308030724525,0.990211573988
145,0.30709438026,0.990214969883
146,0.306154951453,0.990230493977
147,0.305222570896,0.990237770895
148,0.304303094745,0.990242622175
149,0.303376942873,0.990244562686
150,0.302470877767,0.990251839605
151,0.301569104195,0.9902552355
152,0.300675854087,0.990258631396
153,0.299795657396,0.990270274466
154,0.298919662833,0.990272700106
155,0.298060745001,0.990278036513
156,0.297211423516,0.990279491896
157,0.296367108822,0.990280462152
158,0.295545563102,0.990281432408
159,0.29472206533,0.990284828304
160,0.293920889497,0.990289194455
161,0.293138235807,0.990291620094
162,0.292375132442,0.99029501599
163,0.291626319289,0.990296471374
164,0.290899187326,0.990298897013
165,0.290191784501,0.990300837525
166,0.289508759975,0.990302778037
167,0.2888250947,0.990305203676
168,0.288158431649,0.990305688804
169,0.287522464991,0.990307629316
170,0.286891490221,0.990308599572
171,0.286278620362,0.990311025211
172,0.285684153438,0.990312480595
173,0.285095691681,0.99031587649
174,0.284529343247,0.990318787258
175,0.283956989646,0.990321212897
176,0.283403679729,0.990325093921
177,0.282859623432,0.990328004688
178,0.282329887152,0.990328489816
179,0.281795948744,0.990330915456
180,0.281279534101,0.990333341095
181,0.280760601163,0.99033916263
182,0.280242905021,0.99034158827
183,0.279747322202,0.99034158827
184,0.279229223728,0.990343043654
185,0.278732284904,0.990343528782
186,0.278252616525,0.990344499038
187,0.277757197618,0.990345954421
188,0.277267441154,0.990345954421
189,0.276790782809,0.990345954421
190,0.276304543018,0.990347894933
191,0.275827348232,0.990348865189
192,0.275353655219,0.990349835445
193,0.274871826172,0.9903508057
194,0.27438403666,0.9903508057
195,0.27392283082,0.990351775956
196,0.273458555341,0.99035565698
197,0.272974014282,0.99035565698
198,0.27250982821,0.990357112363
199,0.272045537829,0.990360023131
200,0.271572127938,0.990360023131
201,0.271111667156,0.990360993387
202,0.270661711693,0.990367785178
203,0.270198747516,0.990368755433
204,0.26974196732,0.990371181073
205,0.269302085042,0.990371666201
206,0.268850371242,0.990372636457
207,0.268411755562,0.990374576968
208,0.267964795232,0.990375062096
209,0.267519578338,0.990375547224
210,0.26709626615,0.990376032352
211,0.266650438309,0.990377972864
212,0.266211777925,0.990379428248
213,0.265774846077,0.990380883631
214,0.265344500542,0.990382824143
215,0.264913395047,0.990383309271
216,0.264483377337,0.990385249783
217,0.264062508941,0.990385734911
218,0.2636385113,0.990386705166
219,0.263227149844,0.99038816055
220,0.262811243534,0.990389615934
221,0.262393653393,0.99039058619
222,0.261977449059,0.990391071318
223,0.261571675539,0.990391556446
224,0.261159479618,0.990392526701
225,0.260740458965,0.990393496957
226,0.260347440839,0.990393496957
227,0.259944155812,0.990394952341
228,0.259541809559,0.990394952341
229,0.259134799242,0.990397377981
230,0.258738815784,0.990397863109
231,0.258347094059,0.990398833364
232,0.257943719625,0.990400773876
233,0.257556244731,0.990401259004
234,0.25716419518,0.990401744132
235,0.256760522723,0.99040222926
236,0.256380349398,0.990403199516
237,0.256012141705,0.990403684644
238,0.255618050694,0.990403684644
239,0.25524763763,0.990404654899
240,0.254874244332,0.990404654899
241,0.254497990012,0.990405625155
242,0.254129856825,0.990406110283
243,0.253769144416,0.990406110283
244,0.253392487764,0.990406110283
245,0.253039598465,0.990407565667
246,0.252668574452,0.990408050795
247,0.252296805382,0.990408050795
248,0.2519441396,0.990409506179
249,0.25159958005,0.990428911295
250,0.251238018274,0.990429881551
251,0.250893712044,0.990465781017
252,0.250542014837,0.990491492797
253,0.250197835267,0.990493433308
254,0.24984421581,0.990493433308
255,0.249509975314,0.990493918436
256,0.249176129699,0.99049537382
257,0.248847305775,0.990496829204
258,0.248494409025,0.990502165611
259,0.248183101416,0.990504106123
260,0.247840456665,0.990504106123
261,0.247533522546,0.990507502018
262,0.247191883624,0.990508472274
263,0.246873825788,0.990508957402
264,0.246575601399,0.990512353297
265,0.246245577931,0.990513808681
266,0.245933488011,0.990519630216
267,0.245619393885,0.99053272867
268,0.245290637016,0.990534184054
269,0.244995541871,0.990535639437
270,0.244694627821,0.990536124565
271,0.244382686913,0.990536609693
272,0.24407864362,0.990536609693
273,0.24378760159,0.990536609693
274,0.24350169301,0.990536609693
275,0.243188366294,0.990537579949
276,0.242918357253,0.990538065077
277,0.242606811225,0.990538065077
278,0.242326810956,0.9905419461
279,0.242052130401,0.9905419461
280,0.241751231253,0.990543886612
281,0.241486981511,0.99054437174
282,0.241205707192,0.99054437174
283,0.240924619138,0.99054437174
284,0.240663535893,0.990545341996
285,0.240391269326,0.990595795299
286,0.240122519433,0.990596280427
287,0.23984978348,0.990596765555
288,0.239595234394,0.990596765555
289,0.239331327379,0.990596765555
290,0.239069350064,0.990596765555
291,0.238798454404,0.990598706067
292,0.238543726504,0.990598706067
293,0.238288894296,0.990598706067
294,0.238044805825,0.990599676323
295,0.237789042294,0.990600646578
296,0.237524911761,0.990601131706
297,0.237291134894,0.990603072218
298,0.237050406635,0.99060501273
299,0.236791618168,0.990605982986
300,0.236556686461,0.990606953241
