Epoch,Net Sparsity
1,0.3994596645243418
2,0.3986970434364133
3,0.3977675383445107
4,0.3966425267014406
5,0.39514978809612517
6,0.39300067141703926
7,0.3906958286761053
8,0.39090006752980627
9,0.39151715024217587
10,0.39146718206656733
11,0.39145456874068557
12,0.391437589263537
13,0.3913696713549429
14,0.3912842888412817
15,0.3912139452930949
16,0.39114602738450077
17,0.39108732690635867
18,0.3909849649155489
19,0.39089327573894683
20,0.39084136705166417
21,0.39070456097863887
22,0.39058473438276203
23,0.3905134205787382
24,0.3904217314021361
25,0.39029414275956287
26,0.3902291356184799
27,0.3902009981992052
28,0.3901665541169896
29,0.39022185869970194
30,0.3903019048062593
31,0.3904770359848485
32,0.39074046044461
33,0.39102474540486837
34,0.3913269800981123
35,0.39152636767262794
36,0.39167627219945356
37,0.3917708721435668
38,0.39183733466840537
39,0.3918659572155986
40,0.39192902384500744
41,0.39194842896174864
42,0.3919498843455042
43,0.39198481355563836
44,0.3920148914865872
45,0.39205709761549923
46,0.39209542272106307
47,0.39215509345504224
48,0.3922186452123696
49,0.3922894738884749
50,0.39247527788127173
51,0.3926833977583209
52,0.392873082774466
53,0.3931719215722802
54,0.393463968579235
55,0.39383460630899153
56,0.3942227086438152
57,0.3946268201999503
58,0.39509060249006456
59,0.39550635711624443
60,0.39596140710382516
61,0.39634756892697465
62,0.3967167512729757
63,0.39715676229508196
64,0.3975201231060606
65,0.3979397587555887
66,0.39836764157973176
67,0.3987707828800298
68,0.39918071597118726
69,0.39948537630402386
70,0.39987687453427717
71,0.4002062763909588
72,0.4005317972242921
73,0.4008665354880775
74,0.40116779992548435
75,0.40143898643194237
76,0.4017150242175857
77,0.40199154713114754
78,0.4022481798000497
79,0.40248055607302535
80,0.40270759593889716
81,0.4029292993976652
82,0.4031510028564332
83,0.4033484499192747
84,0.4035434713425236
85,0.403787490685544
86,0.4040261736214605
87,0.40423332324267264
88,0.404452601061848
89,0.4046854624627422
90,0.40490668079359166
91,0.40514972988077497
92,0.4053617307811724
93,0.4055703357861401
94,0.405758080290611
95,0.40594533966716345
96,0.40612726263661203
97,0.4063615794212618
98,0.40657455057749625
99,0.4067555032911078
100,0.4069941862270243
101,0.40719599944113266
102,0.4073759818989071
103,0.4076200012419275
104,0.40782763599105815
105,0.4080668040548932
106,0.4082822008507203
107,0.4085053596932439
108,0.4087299739195231
109,0.4089453707153502
110,0.4091568864878291
111,0.4094004207029309
112,0.40964298466219573
113,0.40989719169150524
114,0.41013733001117736
115,0.41037261705166417
116,0.410665634314456
117,0.41090868340163933
118,0.4111750186289121
119,0.4114268000186289
120,0.41171496600223545
121,0.4119594704731744
122,0.4122393892821659
123,0.41250135835817187
124,0.41273033873571785
125,0.4129923078117238
126,0.41322031793343267
127,0.4134813167536016
128,0.4136865258631396
129,0.4139290898224044
130,0.41414400149031294
131,0.41437831827496274
132,0.41461845659463487
133,0.414899830787382
134,0.4151491865375062
135,0.415358761798311
136,0.4155998703738202
137,0.41578664462245407
138,0.4160122291045703
139,0.41623490281917536
140,0.4164483591033284
141,0.4166637558991555
142,0.4168413127173373
143,0.4170314828614009
144,0.4172328109475907
145,0.41742637698708396
146,0.41764808044585194
147,0.417829518287382
148,0.41808324018877296
149,0.4182831128912072
150,0.4185150040362643
151,0.418707114692002
152,0.41888758227769496
153,0.4190748416542474
154,0.4192674374379036
155,0.419420737860159
156,0.41958471109662193
157,0.41976711919398907
158,0.41998542675732736
159,0.42016395383134625
160,0.42036479678961747
161,0.4205253741306508
162,0.42070438633258816
163,0.42088000263909586
164,0.4210333030613512
165,0.4212608280551416
166,0.4214451766641828
167,0.4216542667970691
168,0.4218274574639841
169,0.42199288608420266
170,0.42223205414803777
171,0.4224382335134128
172,0.42263228468082464
173,0.4228180886736215
174,0.4229956454918033
175,0.4232023099850969
176,0.4234002421758569
177,0.42358119488946844
178,0.423753900428465
179,0.4239130223857427
180,0.42409543048310977
181,0.4242841452434178
182,0.42447237487580725
183,0.42464459528688525
184,0.4248900700136612
185,0.4250690822155986
186,0.425223352893691
187,0.42539217740933927
188,0.4255711896112767
189,0.4257521423248882
190,0.42593018427098855
191,0.42611065185668157
192,0.42628141688400395
193,0.42645703319051165
194,0.42661712540362645
195,0.42684076937406856
196,0.42697417955166417
197,0.42716386456780925
198,0.42735306445603577
199,0.42755972894932937
200,0.42774213704669645
201,0.4279240600161451
202,0.4281088937531048
203,0.4283141028626428
204,0.4284790463549429
205,0.4286405939518132
206,0.42881329949080976
207,0.4289898860531545
208,0.42918442234848486
209,0.4293838099230005
210,0.4295798016020864
211,0.4297437748385494
212,0.4299315193430204
213,0.43012993666169896
214,0.4303327201316443
215,0.43053501847367115
216,0.4307266440014903
217,0.430877518784153
218,0.4310463432998013
219,0.4312578590722802
220,0.4314504548559364
221,0.4316546937096374
222,0.43183661667908596
223,0.43199331299677096
224,0.43218639390834573
225,0.4323852963549429
226,0.43257595162692497
227,0.43281948584202684
228,0.43302615033532044
229,0.4332119543281172
230,0.4333851449950323
231,0.43360102691877794
232,0.4337887714232489
233,0.43396099183432685
234,0.43414145942001986
235,0.4343350254595132
236,0.43453198739443616
237,0.4347430180389965
238,0.43495647432314954
239,0.4351228731992052
240,0.4352873315635867
241,0.43541831610158965
242,0.4356109118852459
243,0.4358238830414804
244,0.43601017216219573
245,0.4361833628291108
246,0.4363618899031297
247,0.4365486641517635
248,0.436703905085693
249,0.43685089884500744
250,0.4370502864195231
251,0.437237060668157
252,0.4374233497888723
253,0.4376358358171883
254,0.43781096699577743
255,0.43796281203427717
256,0.4381253298869846
257,0.43829415440263286
258,0.4384484250807253
259,0.4386046362704918
260,0.43874435311102833
261,0.4389097817312469
262,0.439059201130154
263,0.43924257948335815
264,0.4393764747888723
265,0.4395152213735718
266,0.43967725409836067
267,0.4398295842647789
268,0.4399746375124193
269,0.44012211639965226
270,0.44026134811227025
271,0.44041416340660705
272,0.4405592166542474
273,0.4407435652632886
274,0.4409075384997516
275,0.4410555025149031
