Epoch,Net Sparsity
1,0.9962334668405365
2,0.9963576595876801
3,0.996405202123696
4,0.996585669709389
5,0.9966545578738202
6,0.9966788142697467
7,0.9972357411202186
8,0.9972750364816195
9,0.9972988077496274
10,0.9973245195293095
11,0.997339558494784
12,0.9973507164369101
13,0.9973793389841034
14,0.997399229228763
15,0.9974283369038748
16,0.9974365840784898
17,0.9974453163810233
18,0.9974482271485345
19,0.9974530784277198
20,0.9974564743231495
21,0.9974627809860904
22,0.9974671471373572
23,0.9974715132886239
24,0.9974719984165424
25,0.9974753943119722
26,0.9974768496957278
27,0.9974778199515648
28,0.9974797604632389
29,0.9974826712307501
30,0.9974836414865872
