Epoch,Validation Loss,Sparsity
1,1.00628933311,0.399790521765
2,1.00416332483,0.399267068741
3,1.00154206157,0.398699469076
4,0.998321294785,0.398310881613
5,0.99378657341,0.398873629999
6,0.985683888197,0.401359910581
7,0.965936213732,0.407519579763
8,0.896982371807,0.419738981775
9,0.690913587809,0.439934857023
10,0.693013191223,0.450461162599
11,0.677565276623,0.446861513444
12,0.667572826147,0.450716825012
13,0.6646027565,0.450072575137
14,0.663867712021,0.449665067685
15,0.66357588768,0.450936102832
16,0.662910580635,0.451111719138
17,0.66231751442,0.451725891083
18,0.661552637815,0.452562251615
19,0.660569399595,0.453355435761
20,0.659349322319,0.454471229974
21,0.657680511475,0.45581940046
22,0.655371904373,0.457329118542
23,0.652124941349,0.459251195355
24,0.647561937571,0.461385273069
25,0.641335517168,0.464019032538
26,0.633415400982,0.466854605222
27,0.624754309654,0.469813885525
28,0.617567300797,0.472704762792
29,0.613491386175,0.474929074298
30,0.611526638269,0.476493126708
31,0.609714090824,0.477454165114
32,0.607693821192,0.478177975969
33,0.605713039637,0.479050721094
34,0.603765636683,0.480010789245
35,0.601739168167,0.481226519809
36,0.59953263402,0.482539275956
37,0.597056299448,0.483983986898
38,0.594195276499,0.485625174646
39,0.590820193291,0.48740268334
40,0.586762011051,0.489347561165
41,0.581825017929,0.491662591592
42,0.575823634863,0.494083865034
43,0.568660706282,0.496765167039
44,0.560457706451,0.499621115096
45,0.551679611206,0.502596889748
46,0.543187141418,0.50560759361
47,0.535790622234,0.508577546728
48,0.52961692214,0.511302995374
49,0.524171561003,0.513772781607
50,0.519023865461,0.516159125838
51,0.514289677143,0.518278164586
52,0.510287463665,0.520262822901
53,0.506980448961,0.522047608513
54,0.503978937864,0.523741675205
55,0.500857502222,0.52524848252
56,0.497411072254,0.526799921603
57,0.493690937757,0.528337777105
58,0.489879071712,0.529839733141
59,0.486236035824,0.531321798932
60,0.482990518212,0.532805320107
61,0.480216562748,0.534293692561
62,0.477839425206,0.535657872268
63,0.475651711226,0.53686923668
64,0.47344891727,0.538063621616
65,0.471121802926,0.539224047597
66,0.468631356955,0.540334020274
67,0.465982168913,0.541496871895
68,0.463209539652,0.542735888599
69,0.460361525416,0.543948223268
70,0.45750837028,0.545123203086
71,0.454728111625,0.546332626987
72,0.452091991901,0.547581831377
73,0.449641600251,0.548752930173
74,0.44740241766,0.549929850503
75,0.445348516107,0.551057287786
76,0.443437844515,0.552112926136
77,0.441621631384,0.55317729679
78,0.439855203032,0.554190243884
79,0.438099682331,0.555269168374
80,0.436317548156,0.556256888816
81,0.434498935938,0.557280508725
82,0.432615935802,0.558334206564
83,0.430658072233,0.559344728018
84,0.428620710969,0.560352338705
85,0.426498040557,0.561355098112
86,0.424278438091,0.562401519033
87,0.421963393688,0.563491116338
88,0.419566377997,0.564610306446
89,0.4170871526,0.565675647355
90,0.414542704821,0.56682346001
91,0.411963716149,0.568020755713
92,0.409373998642,0.569164202217
93,0.406819954515,0.570267383104
94,0.40432164073,0.571382692188
95,0.401925072074,0.572534385867
96,0.399637714028,0.573593905241
97,0.397474944592,0.574783924025
98,0.395424857736,0.575830344945
99,0.393484905362,0.576878221249
100,0.391626372933,0.577845081191
101,0.389856934547,0.578804664214
102,0.38815125823,0.579719615468
103,0.386508122087,0.58062340878
104,0.384920209646,0.58149518365
105,0.383373171091,0.582265081657
106,0.381876975298,0.583165479074
107,0.380420580506,0.584027066257
108,0.37900069356,0.584793568368
109,0.377612665296,0.585555704328
110,0.376258611679,0.586356165394
111,0.374927341938,0.587097925981
112,0.373615458608,0.587904208582
113,0.372328713536,0.588641603018
114,0.371059387922,0.589425084606
115,0.369807213545,0.590161993915
116,0.368579998612,0.590854756582
117,0.367383286357,0.591518896703
118,0.366211667657,0.592166542474
119,0.365070357919,0.592872888723
120,0.363959372044,0.593566621647
121,0.362868860364,0.594250652012
122,0.361801743507,0.594849784991
123,0.360755011439,0.595510529216
124,0.359720230103,0.596183401639
125,0.358690783381,0.596806791015
126,0.357665210962,0.597377301447
127,0.35663856566,0.597947811879
128,0.355607956648,0.598605645337
129,0.35457277298,0.599187313711
130,0.353512689471,0.59976558619
131,0.352441027761,0.600309899714
132,0.351355955005,0.600903211159
133,0.350248619914,0.601477117486
134,0.349127143621,0.602026767418
135,0.348001256585,0.602578357861
136,0.346860036254,0.60312170113
137,0.345700457692,0.603652431073
138,0.344534963369,0.604235069703
139,0.34335771203,0.604803154496
140,0.342174053192,0.60543382079
141,0.340989530087,0.605980559954
142,0.339805483818,0.606578722678
143,0.338637322187,0.607169608482
144,0.337472349405,0.607752247113
145,0.336320132017,0.608334400615
146,0.335176572204,0.608903940791
147,0.334045544267,0.609443403037
148,0.332933396101,0.61000906219
149,0.331837326288,0.610547069051
150,0.330767944455,0.611080224634
151,0.329720020294,0.61166140788
152,0.328696906567,0.612216394219
153,0.327689766884,0.612774776453
154,0.32670506835,0.613299684861
155,0.325740024447,0.61384302813
156,0.32479929924,0.61436502577
157,0.323871463537,0.614872469573
158,0.322967424989,0.615385249783
159,0.322079107165,0.615882505899
160,0.321204230189,0.616420027633
161,0.320339173079,0.61685421712
162,0.319475919008,0.617350502981
163,0.318633809686,0.617782266828
164,0.317769676447,0.618219367083
165,0.316928997636,0.618707890897
166,0.316088393331,0.61914305064
167,0.315241366625,0.619563171417
168,0.314398542047,0.620052180359
169,0.313560083508,0.620526635463
170,0.312724351883,0.6209981798
171,0.311878636479,0.621477486184
172,0.311043351889,0.621969405893
173,0.310203194618,0.622462295858
174,0.309357985854,0.622992055545
175,0.308513537049,0.623462144498
176,0.307670593262,0.623946787289
177,0.306828081608,0.624416876242
178,0.305983319879,0.624882599044
179,0.305141687393,0.625377429521
180,0.304298520088,0.625905248696
181,0.303459987044,0.626345259718
182,0.302639722824,0.626818259439
183,0.301818519831,0.627342197591
184,0.300998717546,0.627850611649
185,0.300192132592,0.628311483172
186,0.299385607243,0.628784482892
187,0.2985958606,0.62923031545
188,0.297822996974,0.629653832122
189,0.297060087323,0.630106941598
190,0.296296909451,0.630589158749
191,0.295545935631,0.631052941039
192,0.294809505343,0.631519634097
193,0.294091597199,0.631981475876
194,0.293400362134,0.632408873572
195,0.292709887028,0.63280328257
196,0.292027920485,0.633271916139
197,0.291382282972,0.633717748696
198,0.290743604302,0.634150967927
199,0.290114209056,0.634576425112
200,0.289500713348,0.634981506924
201,0.288904368877,0.635355540549
202,0.288310870528,0.635756741338
203,0.287732705474,0.636154061103
204,0.28717212379,0.636565449578
205,0.286614730954,0.636963254471
206,0.286066234112,0.637349416294
207,0.285527154803,0.63771859864
208,0.285001292825,0.638115433277
209,0.284463822842,0.638495773566
210,0.283962294459,0.638803344666
211,0.283444583416,0.639145359848
212,0.282923996449,0.639491256054
213,0.282436788082,0.639812410736
214,0.281952947378,0.640200027943
215,0.281456947327,0.640492560078
216,0.2809664011,0.640820991679
217,0.280486434698,0.641125652012
218,0.280029609799,0.641428371833
219,0.279554978013,0.641727210631
220,0.279100954533,0.64205612736
221,0.278644174337,0.642317611308
