Epoch,Net Sparsity
1,0.35837496147524145
2,0.3582898859667146
3,0.35832198993219644
4,0.35824654561331415
5,0.3580796049928087
6,0.35782437846722825
7,0.35730429422642285
8,0.3560185304088761
9,0.3556236516334498
10,0.3560570551674543
11,0.3572978734333265
12,0.36013425878364497
13,0.3633912060817752
14,0.3662773525785905
15,0.3681120942058763
16,0.36968037291966305
17,0.3709950303061434
18,0.3721620094514074
19,0.3731700739675365
20,0.3741813488802137
21,0.3752488057324841
22,0.37610919200739673
23,0.3769743938771317
24,0.37777057222108074
25,0.3784961218409698
26,0.37916067392644337
27,0.37978188565851656
28,0.3803998869940415
29,0.38086218409697964
30,0.3814914218204233
