Epoch,Value
0,0.00045512369251810014
1,0.0
2,0.0
3,0.0
4,0.0
5,1.9549281660147244e-06
0,0.00045512369251810014
1,0.0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,2.562364670666284e-06
7,2.3058761144056916e-05
8,8.541270517525845e-07
9,0.0001357471919618547
10,0.003762675216421485
11,0.0006399723934009671
12,0.011122079566121101
13,0.040365032851696014
14,0.1608077883720398
15,0.3063572347164154
16,0.33735185861587524
17,0.4171472489833832
18,0.4791615605354309
19,0.49355602264404297
20,0.5028485059738159
21,0.4875310957431793
22,0.5122519731521606
23,0.5257794857025146
24,0.5558604001998901
25,0.5695792436599731
26,0.5615099668502808
27,0.5713661313056946
28,0.5390161275863647
29,0.4922691881656647
30,0.5463662147521973
31,0.5807583332061768
32,0.5771802067756653
33,0.5912684798240662
34,0.5785114169120789
35,0.5903154611587524
36,0.5449693202972412
37,0.540071427822113
38,0.5923330783843994
39,0.5973135232925415
40,0.5817551612854004
41,0.5887992978096008
42,0.5757426619529724
43,0.5753024816513062
44,0.591247022151947
45,0.5413544774055481
46,0.5554229617118835
47,0.5264469385147095
48,0.5963016152381897
49,0.5816184282302856
50,0.6119387745857239
51,0.583412230014801
52,0.5291779637336731
53,0.6087705492973328
54,0.5732832551002502
55,0.5898987054824829
56,0.5942348837852478
57,0.5755727887153625
58,0.6030023097991943
59,0.6272247433662415
60,0.5743628144264221
61,0.5716063380241394
62,0.5699127912521362
63,0.6223557591438293
64,0.633641242980957
65,0.6038891673088074
66,0.6081774830818176
67,0.6308887004852295
68,0.6248464584350586
69,0.6194694638252258
70,0.562013566493988
71,0.5894046425819397
72,0.6417275071144104
73,0.6386899352073669
74,0.642425000667572
75,0.6102271676063538
76,0.6430028676986694
77,0.6365155577659607
78,0.6439357399940491
79,0.6382655501365662
80,0.646005392074585
81,0.6260188817977905
82,0.5998263359069824
83,0.636299729347229
84,0.6393896341323853
85,0.6390957236289978
86,0.6522559523582458
87,0.6540378928184509
88,0.6551321744918823
89,0.6453964710235596
90,0.6475069522857666
91,0.6538880467414856
92,0.5100710988044739
93,0.6507018208503723
94,0.6427844166755676
95,0.6591176986694336
96,0.6356866359710693
97,0.6568338871002197
98,0.6587759256362915
99,0.6595750451087952
100,0.6566978096961975
101,0.6443576216697693
102,0.6591622233390808
103,0.6437516212463379
104,0.6449000239372253
105,0.6613872051239014
106,0.6614909172058105
107,0.6580964922904968
108,0.6667630076408386
109,0.6602883338928223
110,0.6580222249031067
111,0.6682764291763306
112,0.6648076176643372
113,0.6569231152534485
114,0.6306650638580322
115,0.6695676445960999
116,0.6550055742263794
117,0.6609917283058167
118,0.673089325428009
119,0.6709268689155579
120,0.6710050106048584
121,0.6675907969474792
122,0.667595624923706
123,0.6721089482307434
124,0.6444393992424011
125,0.6622005105018616
126,0.6762266755104065
127,0.6601857542991638
128,0.6739818453788757
129,0.675929844379425
130,0.6723967790603638
131,0.6577140092849731
132,0.6748448610305786
133,0.6756394505500793
134,0.6763474345207214
135,0.6756899356842041
136,0.6776518225669861
137,0.6741320490837097
138,0.6803829669952393
139,0.6636214852333069
140,0.6763064861297607
141,0.6815509796142578
142,0.6791746020317078
143,0.6759712100028992
144,0.6811983585357666
145,0.6764401793479919
146,0.67293781042099
147,0.5898990035057068
148,0.6777494549751282
149,0.6825646162033081
150,0.6800738573074341
151,0.6801433563232422
152,0.6825560331344604
153,0.675653338432312
154,0.6718241572380066
155,0.6828940510749817
156,0.678137481212616
157,0.6785624027252197
158,0.6864113211631775
159,0.6647686958312988
160,0.6860421299934387
161,0.68790602684021
162,0.687976062297821
163,0.6847811341285706
164,0.6790748238563538
165,0.6848844289779663
166,0.6804292798042297
167,0.6864910125732422
168,0.675032913684845
169,0.6882212162017822
170,0.681163489818573
171,0.6888366341590881
172,0.6891785264015198
173,0.6789295673370361
174,0.6887491345405579
175,0.6840859651565552
176,0.6830305457115173
177,0.6890062689781189
178,0.6873155832290649
179,0.6838544607162476
180,0.6869133114814758
181,0.6887611746788025
182,0.6895919442176819
183,0.6860012412071228
184,0.6860687732696533
185,0.6773778796195984
186,0.6844163537025452
187,0.6884896159172058
188,0.6899411082267761
189,0.685554563999176
190,0.6859604716300964
191,0.6831009387969971
192,0.693848192691803
193,0.6931366324424744
194,0.6899731755256653
195,0.6956396698951721
196,0.6798341274261475
197,0.6887595057487488
198,0.6915703415870667
199,0.6917294263839722
