Epoch,Net Sparsity
1,0.38076031415594247
2,0.37776542392127177
3,0.3758397993943982
4,0.37506860333081
5,0.3750567751703255
6,0.3751088190764572
7,0.37518688493565483
8,0.37523183194549586
9,0.37529333838001516
10,0.37528387585162754
11,0.37528151021953066
12,0.3751561317183952
13,0.37500946252838757
14,0.3748083838001514
15,0.37456945495836486
16,0.37425009462528386
17,0.3737509462528388
18,0.37281652157456474
19,0.3707489591218774
20,0.3699067940953823
21,0.36921129825889476
22,0.36834074564723696
23,0.36828160484481454
24,0.3682413890991673
25,0.3678037471612415
26,0.36777772520817564
27,0.36807106358819075
28,0.368636449659349
29,0.3698310938682816
30,0.37088853141559425
