Epoch,Net Sparsity
1,0.4472229337431694
2,0.45582085584326876
3,0.47481555436537504
4,0.4942769459451068
5,0.5195661792101341
6,0.5343907181445604
7,0.5480131100968704
8,0.5602363931321411
9,0.5708723376179831
10,0.5798559364133135
11,0.5870678480501739
12,0.5930645142511177
13,0.5985479151142573
14,0.6032594774590164
15,0.608184981215847
16,0.6133787607116244
17,0.6184556243790362
18,0.6230531816629409
19,0.6272825268566816
20,0.6311878066008445
21,0.6346943111959762
22,0.6379766866927471
23,0.6407778152943369
24,0.6434862844634873
25,0.6461855362021858
26,0.6486708465288127
27,0.6512735578117238
28,0.6537040486835569
29,0.6561423016020864
30,0.6585713370901639
