Epoch,Validation Loss,Sparsity
1,1.00688686967,0.985481091654
2,1.00646129251,0.987886841002
3,1.00602567196,0.987909642014
4,1.00557485223,0.987935838922
5,1.00510326028,0.987952333271
6,1.00460511446,0.987974164028
7,1.00407329202,0.987992113761
8,1.00349992514,0.988016855284
9,1.00287532806,0.988043052192
10,1.00218868256,0.988072159867
11,1.00142633915,0.988093020368
12,1.00057196617,0.988109999845
13,0.999605387449,0.988134256241
14,0.99850165844,0.988152205974
15,0.997228443623,0.988180343393
16,0.995745003223,0.988210421324
17,0.993997693062,0.988235647976
18,0.991917014122,0.988252627453
19,0.989411592484,0.988274943337
20,0.986359596252,0.988296288965
21,0.982597112656,0.988315694082
22,0.977901101112,0.988341405862
23,0.971967369318,0.988367602769
24,0.964378744364,0.988394284805
25,0.954568713903,0.988413204794
26,0.941772669554,0.988434065294
27,0.925000697374,0.988451529899
28,0.903076589108,0.988470449888
29,0.874857693911,0.9884932509
30,0.839848041534,0.988513626273
31,0.799319952726,0.988528180111
32,0.757455408573,0.988544189332
33,0.720815330744,0.988557287786
34,0.694801092148,0.9885679606
35,0.680030852556,0.988575722647
36,0.673118442297,0.988582999565
37,0.670230358839,0.988589306228
38,0.668999880552,0.98859367238
39,0.668373286724,0.98860046417
40,0.66796323657,0.988608226217
41,0.667641311884,0.988613077496
42,0.66736549139,0.98861695852
43,0.667120337486,0.988621324671
44,0.666898339987,0.988622780055
45,0.666695058346,0.98862617595
46,0.666506975889,0.988631027229
47,0.666331410408,0.988632482613
48,0.666166543961,0.988634908253
49,0.666010409594,0.988639759532
50,0.665861696005,0.988643640555
51,0.665719330311,0.988647521578
52,0.665582478046,0.988648976962
53,0.665450423956,0.98865188773
54,0.665322542191,0.988655283625
55,0.665198117495,0.988657224137
56,0.665076762438,0.988659164649
57,0.664958000183,0.988664015928
58,0.664841532707,0.988667411823
59,0.664726823568,0.988670322591
60,0.664613544941,0.988677599509
61,0.664501518011,0.988682450789
62,0.664390325546,0.98868681694
63,0.664279550314,0.988688272324
64,0.664168924093,0.988690212835
65,0.664058238268,0.988690697963
66,0.663947165012,0.98869603437
67,0.663835585117,0.988699430266
68,0.66372320056,0.988702341033
69,0.663609623909,0.988704766673
70,0.663494706154,0.988708647696
71,0.66337826848,0.988711073336
72,0.663260102272,0.988713498975
73,0.66313996911,0.988714954359
74,0.663017690182,0.988717865127
75,0.66289293766,0.988718835383
76,0.66276550293,0.988722231278
77,0.662635058165,0.988726112301
78,0.662501424551,0.988727567685
79,0.662364333868,0.988731933836
80,0.66222345829,0.988733874348
81,0.662078380585,0.988735329732
82,0.661928981543,0.988737755371
83,0.66177469492,0.988739695883
84,0.661615490913,0.988740666139
85,0.661450892687,0.988743091778
86,0.661280542612,0.988744547162
87,0.661104172468,0.988746972802
88,0.660921424627,0.988749398441
89,0.660731971264,0.988753279465
90,0.660535216331,0.988754249721
91,0.660330891609,0.988754734848
92,0.660118252039,0.988762982023
93,0.659897178411,0.988763952279
94,0.659666895866,0.988764922535
95,0.659426987171,0.988765407663
96,0.659176826477,0.988765407663
97,0.658915907145,0.988766377919
98,0.65864366293,0.988766377919
99,0.658359467983,0.988767833302
100,0.658062458038,0.988767833302
101,0.657751977444,0.988769773814
102,0.657427340746,0.988773654837
103,0.657087862492,0.988775595349
104,0.656732559204,0.988778020989
105,0.656360983849,0.988780931756
106,0.655972152948,0.988780931756
107,0.655565142632,0.988782872268
108,0.655138909817,0.988786753291
109,0.654692858458,0.988789664059
110,0.654225945473,0.988792089698
111,0.65373724699,0.988793545082
112,0.653226017952,0.988794515338
113,0.652691185474,0.988795970722
114,0.652131825686,0.988797426105
115,0.651546984911,0.988798396361
116,0.65093588829,0.988801792257
117,0.65029796958,0.988802762512
118,0.649632394314,0.988804217896
119,0.648938477039,0.988807128664
120,0.648215919733,0.988809069175
121,0.647463798523,0.988812950199
122,0.646682530642,0.988815860966
123,0.645872145891,0.988818771734
124,0.64503249526,0.988821682501
125,0.64416462183,0.988823623013
126,0.643268615007,0.98882895942
127,0.64234533906,0.988830414804
128,0.641396760941,0.98883138506
129,0.640423715115,0.988833810699
130,0.639428138733,0.98883817685
131,0.638412386179,0.988839632234
132,0.637378633022,0.98884302813
133,0.636329233646,0.988843998385
134,0.635266959667,0.988845938897
135,0.634194940329,0.988849819921
136,0.633117228746,0.98885224556
137,0.632037758827,0.988860007607
138,0.630960613489,0.988861462991
139,0.629890114069,0.988864373758
140,0.628830909729,0.988869710165
141,0.627787441015,0.988871165549
142,0.626762986183,0.988873591189
143,0.625761926174,0.988878927596
144,0.624787658453,0.988883293747
