Epoch,Value
0,0.0954408885746914
1,0.09640444015444015
2,0.09766481773524027
3,0.09900449997280983
4,0.10036967299291243
5,0.10171332046332046
0,0.0954408885746914
1,0.09640444015444015
0,0.09531286820019215
1,0.09605719905015679
2,0.09710571990501568
3,0.09826470081751772
4,0.09959305381840593
5,0.10095142929649972
6,0.10229337738140555
7,0.10370783258107202
8,0.10524690938423333
9,0.10723802273098047
10,0.10966077999528703
11,0.11263583754780938
12,0.11617622401073105
13,0.11992166965758515
14,0.12414917432523066
15,0.1288932921855457
16,0.1338368046114525
17,0.13892929649971902
18,0.14392039171968748
19,0.14840507005999964
20,0.15258839070458788
21,0.15639048253484872
22,0.1599325683832726
23,0.16318745808182428
24,0.16630639694019975
25,0.16920668153062518
26,0.17223555295738394
27,0.17509278644842025
28,0.17764979516740081
29,0.1802509879094386
30,0.18292355484256892
31,0.18525114651875216
32,0.187768502909348
33,0.19019182663548861
34,0.1926763282397085
35,0.19509058857650408
36,0.1974108162488444
37,0.19972594576467817
38,0.2018144905468849
39,0.20397667536752043
40,0.20610997063461853
41,0.2081548978556021
42,0.2102037903094241
43,0.21213259285442385
44,0.21413503543785234
45,0.2162371753040767
46,0.21821979172331285
47,0.22023752877626118
48,0.22227849076440626
49,0.22433248137473488
50,0.2263643799735349
51,0.22829488190403682
52,0.23030978664781482
53,0.23227144397919045
54,0.2341911831348451
55,0.23612791614552178
56,0.23804765530117644
57,0.23990791596425398
58,0.24178403755868544
59,0.24356329417949135
60,0.24550342596117244
61,0.24714163358529556
62,0.2489378840611235
63,0.2507397991552921
64,0.25247827052404515
65,0.2542603594540214
66,0.2558362562763971
67,0.25754923686261716
68,0.259235593742636
69,0.2608868299889427
70,0.2624236409447677
71,0.26411736182862944
72,0.26564737524244564
73,0.2672918139467435
74,0.2688920686279841
75,0.27051045008791486
76,0.2721588540250512
77,0.2736378858738014
78,0.27515090543259557
79,0.27676475519785376
80,0.2781712799318433
81,0.2795534468069679
82,0.28105966882375333
83,0.28259534685591026
84,0.2839440924828249
85,0.2853228605869451
86,0.28677413580582595
87,0.2880860614135262
88,0.2894914532238476
89,0.29082207207207206
90,0.2920773514963656
91,0.293499737161709
92,0.29484565047945327
93,0.296178535175014
94,0.29759978791668934
95,0.29888112458534993
96,0.30020268004422934
97,0.30149477948773723
98,0.3026645231750866
99,0.3039084733626987
100,0.3036212772128265
101,0.3032202222343067
102,0.3028050057099353
103,0.30246116337665635
104,0.3020544437797959
105,0.30156841952616603
106,0.3012812233762938
107,0.3009237859589972
108,0.3006003362517447
109,0.300258759765802
110,0.2998797967988109
111,0.2995518153968858
112,0.29929690757155547
113,0.2990193412728624
114,0.29875197128718256
115,0.29862168506534703
116,0.29846987329381697
117,0.29832599198796383
118,0.2982761433465659
119,0.2982319593235086
120,0.2983050329001033
121,0.2983752741675277
122,0.2984319203509344
123,0.2985316176337303
124,0.2986675684739065
125,0.29887545996700926
126,0.2991428299526891
127,0.29943059256439536
128,0.2997336496456215
129,0.3001165778454511
130,0.3005255632896478
131,0.30097363460039517
132,0.30145229485018216
133,0.30196041111534067
134,0.30251101201805425
135,0.3030689769246107
136,0.30366036307937716
137,0.30427214186017004
138,0.3049094114234959
139,0.305548380372324
140,0.3062332327297116
141,0.30696963311399933
142,0.3077269925861475
143,0.30848945021480234
144,0.30919752750738666
145,0.3099469565138579
146,0.31072187630286224
147,0.31149962840103684
148,0.3123011718962423
149,0.3130800569180851
150,0.3139801647724183
151,0.31481116428299527
152,0.31564556256457665
153,0.3165139485562021
154,0.31735174560878787
155,0.3181912420468759
156,0.31910324559972447
157,0.3200050528395599
158,0.32088646745336885
159,0.32176108452516905
160,0.3226498631428209
161,0.32356753131401017
162,0.32448463302336544
163,0.3253943707288778
164,0.32635225769028586
165,0.32730844526619174
166,0.3282391420595646
167,0.3291692723911034
168,0.330140187974695
169,0.3311343284934834
170,0.33214093117262133
171,0.3330880553591821
172,0.333977400438668
173,0.3349182935450541
174,0.3358892091286457
175,0.3367864846738086
176,0.33769452299381875
177,0.33865410934072904
178,0.33960803106929865
179,0.340525699240488
180,0.3414847191255642
181,0.34251794551090325
182,0.3434877281708268
183,0.34439293418166655
184,0.34534232421556366
185,0.3463041764098102
186,0.34720655011147966
187,0.34810382565664255
188,0.34909853263726504
189,0.3500581189841753
190,0.3510386644189461
191,0.35186796454402086
192,0.35284171243678286
193,0.3538194255623833
194,0.3546606213859735
195,0.3556587271376004
196,0.35662057933184693
197,0.3574991616364856
198,0.35844288705204197
199,0.3593622546087335
197,0.3590886535428789
198,0.358879629126108
199,0.35867456994217556
