Epoch,Net Sparsity
1,0.38056633232399695
2,0.38004825889477667
3,0.382345287660863
4,0.3844601627554883
5,0.3858511544284633
6,0.3866081566994701
7,0.3871238644965935
8,0.38756860333081
9,0.38802753595760786
10,0.3881316237698713
11,0.38837291824375475
12,0.38855034065102195
13,0.38863313777441333
14,0.38867335352006055
15,0.3886899129447388
16,0.3885834595003785
17,0.3880795798637396
18,0.39104135124905376
19,0.39200652914458745
20,0.3924583648750946
21,0.3951599167297502
22,0.3965509084027252
23,0.39897331566994704
24,0.40220003785011355
25,0.4058904239212718
26,0.41074470098410293
27,0.41491767600302804
28,0.41807579485238455
29,0.4207182059046177
30,0.4231453444360333
