Epoch,Net Sparsity
1,0.38007734879533034
2,0.37860450043467464
3,0.3762933510307998
4,0.3714168451937407
5,0.3674533500993542
6,0.3648661629098361
7,0.36124177223050175
8,0.35669563850596125
9,0.3529858653129657
10,0.34987765073894683
11,0.34702994985717833
12,0.3446906630340288
13,0.3426783524279682
14,0.3406107372391952
15,0.3386639189021361
16,0.33682819485842025
17,0.3353034378104819
18,0.33391257606805763
19,0.33283171106557374
20,0.33174502452806753
21,0.33079951021485343
22,0.32982731386612024
23,0.3289851317995529
24,0.3281021989878291
25,0.32727165999130653
26,0.3265226224850969
27,0.3256595799180328
28,0.32483728809612517
29,0.32403876754222555
30,0.3232979772106309
