Epoch,Value
0,0.8573473498649555
1,0.8618071038845687
2,0.865042167418928
3,0.8676484583174724
4,0.869349543205177
5,0.8728752016604129
6,0.8771083709463992
7,0.8802709273659978
8,0.8819691799445321
9,0.8838226430656008
10,0.8861139811844038
11,0.8879753747711494
12,0.8898016477241829
13,0.8920578652092737
14,0.8940563425598637
15,0.8966099525078398
16,0.8988389798248954
17,0.9005938785868364
18,0.9022439819094749
19,0.9043829417949136
20,0.906955244983414
21,0.9082127902550438
22,0.9093995277974152
23,0.9106293164391756
24,0.9116965305345587
25,0.9124873112549169
26,0.9137040712744938
27,0.9142206844671633
28,0.915116827088658
29,0.9161676137908532
30,0.9173702122645785
31,0.918600567368173
32,0.9200569407435605
33,0.921085068972393
34,0.9221318904417496
35,0.9231458571247304
36,0.9242833124875378
37,0.9255561522286875
38,0.9268760083020646
39,0.9280842713941305
40,0.9294194219370275
41,0.9303495522685663
42,0.9314048706654341
43,0.9322217086301593
44,0.9328623769644896
45,0.9332249125382929
46,0.9346104781844219
47,0.9353055268548226
48,0.9361909067014701
49,0.9371012108688165
50,0.9386510504468251
51,0.9393223077201951
52,0.9404342723004695
53,0.9408370266644914
54,0.9413241838417895
55,0.9416861529537586
56,0.9419778807983034
57,0.9430626552105426
58,0.943603059800243
59,0.9439780575343956
60,0.9444391574673264
61,0.9450294106984248
62,0.9454701180053293
63,0.9466574220095347
64,0.9473717303822937
65,0.9479897402432613
66,0.9485850916308662
67,0.949069416498994
68,0.950068088712455
69,0.9503666140990085
70,0.9508316792647779
71,0.9510412701433828
72,0.9514904743777983
73,0.9516626787753548
74,0.9522019504413871
75,0.9523379012815633
76,0.9527519848822665
77,0.9533286430293473
78,0.9536062093280403
79,0.9544117180560843
80,0.954660961263074
81,0.9550070694436892
82,0.9553378831547845
83,0.9554659035292838
84,0.9555735312777567
85,0.9559813837982852
86,0.9560958090887668
87,0.9565937290409121
88,0.9567936900683379
89,0.9569959169431
90,0.9570502972791706
91,0.9575606793916653
92,0.9581129796798811
93,0.9583367321043378
94,0.9586273270252144
95,0.9591150506643464
96,0.9592747929015535
97,0.9593597621766636
98,0.9595132733336958
99,0.9596611198723874
100,0.9601935939964109
101,0.9603085857487266
102,0.9605918166657603
103,0.9606626243950188
104,0.9606909474867221
105,0.9607464607464608
106,0.960841626334584
107,0.9610489513658528
108,0.9611310883317925
109,0.9611979308282125
110,0.9613910943136296
111,0.9616595972229776
112,0.9617207751010568
113,0.9618380327007088
114,0.9619094068918013
115,0.9620011737089202
116,0.9620425254228071
117,0.9620855765221963
118,0.962151286094948
119,0.9622719424656044
120,0.9624050609966103
121,0.9624560425616764
122,0.9625880281690141
123,0.9627749605742564
124,0.9628106476698026
125,0.9628769237043885
126,0.963066688418801
127,0.9631091730563561
128,0.9631595881595881
129,0.963343121793826
130,0.963384473507713
131,0.963418461217757
132,0.963452448927801
133,0.9635096615730419
134,0.9635391175884134
135,0.9636903628981094
136,0.9637311481501623
137,0.9637758986350535
138,0.9639537676509508
139,0.9639871888991607
140,0.9640115467580256
141,0.9640302399985499
142,0.9640444015444015
143,0.964073857559773
144,0.9641061458843149
145,0.9641684566860623
146,0.9641939474685953
147,0.9642137736327877
148,0.9642375650298185
149,0.9642613564268494
150,0.9642851478238802
151,0.9643191355339242
152,0.9643644524806496
153,0.9646680760237099
154,0.9646816711077274
155,0.9646969655772473
156,0.9647190575887759
157,0.9647417160621385
158,0.9647604093026628
159,0.9649292149292149
160,0.9649411106277304
161,0.9649490410934073
162,0.9649564050972501
163,0.964988126959958
164,0.9650028549676437
165,0.9650294786738449
166,0.9653840837819712
167,0.9654871798357714
168,0.9655036072289593
169,0.9655347626298331
170,0.9655449589428463
171,0.9655540223321913
172,0.9655738484963837
173,0.965602171588087
174,0.9656123679011003
175,0.9656231306759476
176,0.9656304946797905
177,0.9656503208439828
178,0.9656678811608389
179,0.9656741122410136
180,0.9656933719433719
181,0.965735856580927
182,0.965895598818134
183,0.965937516993855
184,0.9659528114633749
185,0.9659647071618903
186,0.9659749034749034
187,0.9659845333260826
188,0.9660054924139431
189,0.9660156887269563
190,0.9660202204216288
191,0.9660326825819784
192,0.96604684412783
193,0.9660621385973499
194,0.9660729013721971
195,0.9660819647615422
196,0.9660915946127214
197,0.9661080220059093
198,0.9661125537005819
199,0.966122183551761
